alias_id,place_id,alias
A_07899,P_1195,고기국수
A_07900,P_1195,당케올레국수
A_07901,P_1195,면요리
A_07902,P_1196,일식
A_07903,P_1196,우동
A_07904,P_1196,"돈까스,우동"
A_07905,P_1196,사시미
A_07906,P_1196,돈까스
A_07907,P_1196,돈가스
A_07908,P_1196,면요리
A_07909,P_1196,당포로나인
A_07910,P_1196,치즈돈까스
A_07911,P_1196,왕돈까스
A_07912,P_1196,가락국수
A_07913,P_1196,덴푸라
A_07914,P_1196,일본요리
A_07915,P_1196,사누키우동
A_07916,P_1196,스시
A_07917,P_1197,콩나물국밥
A_07918,P_1197,선지국
A_07919,P_1197,해장국
A_07920,P_1197,접짝뼈국
A_07921,P_1197,한식
A_07922,P_1197,속풀이
A_07923,P_1197,국밥
A_07924,P_1197,몸국
A_07925,P_1197,고사리육개장
A_07926,P_1197,대복해장국
A_07927,P_1198,해산물
A_07928,P_1198,파스타
A_07929,P_1198,서양음식
A_07930,P_1198,대수굴식당
A_07931,P_1198,양식
A_07932,P_1198,스테이크
A_07933,P_1199,일식
A_07934,P_1199,우동
A_07935,P_1199,"돈까스,우동"
A_07936,P_1199,사시미
A_07937,P_1199,돈까스
A_07938,P_1199,돈가스
A_07939,P_1199,면요리
A_07940,P_1199,치즈돈까스
A_07941,P_1199,왕돈까스
A_07942,P_1199,가락국수
A_07943,P_1199,덴푸라
A_07944,P_1199,일본요리
A_07945,P_1199,사누키우동
A_07946,P_1199,더웨이팅
A_07947,P_1199,스시
A_07948,P_1200,커피
A_07949,P_1200,원두커피
A_07950,P_1200,카페추천
A_07951,P_1200,카페
A_07952,P_1200,덴드리
A_07953,P_1200,커피전문점
A_07954,P_1201,파스타
A_07955,P_1201,스테이크
A_07956,P_1201,피자
A_07957,P_1201,도우보이
A_07958,P_1201,이탈리안
A_07959,P_1201,서양음식
A_07960,P_1201,양식
A_07961,P_1202,"육류,고기"
A_07962,P_1202,독고집 성산점
A_07963,P_1202,삼겹살
A_07964,P_1202,독고집
A_07965,P_1202,육류
A_07966,P_1202,한식
A_07967,P_1202,고기
A_07968,P_1203,제육볶음
A_07969,P_1203,돈볶
A_07970,P_1203,한식
A_07971,P_1203,육류
A_07972,P_1203,돼지불고기
A_07973,P_1203,두루치기
A_07974,P_1203,"육류,고기"
A_07975,P_1203,고추장두루치기
A_07976,P_1203,불고기
A_07977,P_1203,소불고기
A_07978,P_1203,양념불고기
A_07979,P_1203,제육
A_07980,P_1203,"불고기,두루치기"
A_07981,P_1203,고기
A_07982,P_1204,돌담밥상
A_07983,P_1204,한식
A_07984,P_1205,치킨
A_07985,P_1205,프라이드
A_07986,P_1205,닭
A_07987,P_1205,닭요리
A_07988,P_1205,돌담통닭
A_07989,P_1205,돌담통닭 본점
A_07990,P_1205,양념치킨
A_07991,P_1205,후라이드
A_07992,P_1206,돌집식당
A_07993,P_1206,한식
A_07994,P_1207,해물
A_07995,P_1207,고등어조림
A_07996,P_1207,한식
A_07997,P_1207,횟집
A_07998,P_1207,생선
A_07999,P_1207,동복리해녀잠수촌
A_08000,P_1207,활어회
A_08001,P_1207,해산물
A_08002,P_1207,회
A_08003,P_1207,갈치조림
A_08004,P_1207,사시미
A_08005,P_1207,갈치구이
A_08006,P_1207,수산물
A_08007,P_1207,"해물,생선"
A_08008,P_1208,동복해녀해산물직판장
A_08009,P_1208,수산물판매
A_08010,P_1208,식품판매
A_08011,P_1209,콩나물국밥
A_08012,P_1209,선지국
A_08013,P_1209,해장국
A_08014,P_1209,접짝뼈국
A_08015,P_1209,한식
A_08016,P_1209,속풀이
A_08017,P_1209,국밥
A_08018,P_1209,몸국
A_08019,P_1209,고사리육개장
A_08020,P_1209,동서네해장국
A_08021,P_1210,동성식당
A_08022,P_1210,한식
A_08023,P_1211,두가시영
A_08024,P_1211,"육류,고기"
A_08025,P_1211,한식
A_08026,P_1211,육류
A_08027,P_1211,고기
A_08028,P_1212,꼬치구이
A_08029,P_1212,양꼬치
A_08030,P_1212,중국음식
A_08031,P_1212,양고기
A_08032,P_1212,중식
A_08033,P_1212,또또양꼬치
A_08034,P_1213,베트남음식
A_08035,P_1213,똣똣
A_08036,P_1213,반미
A_08037,P_1213,태국
A_08038,P_1213,아시아음식
A_08039,P_1213,베트남
A_08040,P_1213,팟타이
A_08041,P_1213,쌀국수
A_08042,P_1213,동남아음식
A_08043,P_1214,라나한타이 월정
A_08044,P_1214,태국음식
A_08045,P_1214,똠얌꿍
A_08046,P_1214,태국
A_08047,P_1214,아시아음식
A_08048,P_1214,베트남
A_08049,P_1214,라나한타이
A_08050,P_1214,팟타이
A_08051,P_1214,쌀국수
A_08052,P_1214,동남아음식
A_08053,P_1215,빵
A_08054,P_1215,런던베이글뮤지엄 제주점
A_08055,P_1215,쿠키
A_08056,P_1215,베이커리
A_08057,P_1215,"제과,베이커리"
A_08058,P_1215,케이크
A_08059,P_1215,디저트
A_08060,P_1215,간식
A_08061,P_1215,베이커리카페
A_08062,P_1215,런던베이글뮤지엄
A_08063,P_1215,빵집
A_08064,P_1215,제과
A_08065,P_1216,커피
A_08066,P_1216,원두커피
A_08067,P_1216,카페추천
A_08068,P_1216,카페
A_08069,P_1216,커피전문점
A_08070,P_1216,레이오버
A_08071,P_1217,커피
A_08072,P_1217,원두커피
A_08073,P_1217,카페추천
A_08074,P_1217,커피전문점
A_08075,P_1217,카페
A_08076,P_1217,롯지먼트
A_08077,P_1218,커피
A_08078,P_1218,원두커피
A_08079,P_1218,릴로
A_08080,P_1218,카페추천
A_08081,P_1218,카페
A_08082,P_1218,커피전문점
A_08083,P_1219,파스타
A_08084,P_1219,서양음식
A_08085,P_1219,스테이크
A_08086,P_1219,양식
A_08087,P_1219,마노아
A_08088,P_1220,"육류,고기"
A_08089,P_1220,한식
A_08090,P_1220,육류
A_08091,P_1220,마우돈
A_08092,P_1220,고기
A_08093,P_1221,만덕이네
A_08094,P_1221,한식
A_08095,P_1222,사골국
A_08096,P_1222,만조소머리곰탕
A_08097,P_1222,탕
A_08098,P_1222,곰탕
A_08099,P_1222,설렁탕
A_08100,P_1222,한식
A_08101,P_1223,한식
A_08102,P_1223,말젯문
A_08103,P_1224,해물
A_08104,P_1224,고등어조림
A_08105,P_1224,한식
A_08106,P_1224,맛나식당
A_08107,P_1224,횟집
A_08108,P_1224,생선
A_08109,P_1224,활어회
A_08110,P_1224,해산물
A_08111,P_1224,회
A_08112,P_1224,갈치조림
A_08113,P_1224,사시미
A_08114,P_1224,갈치구이
A_08115,P_1224,수산물
A_08116,P_1224,"해물,생선"
A_08117,P_1225,커피
A_08118,P_1225,원두커피
A_08119,P_1225,사진카페
A_08120,P_1225,이색카페
A_08121,P_1225,카페
A_08122,P_1225,먀
A_08123,P_1225,케이크
A_08124,P_1225,디저트
A_08125,P_1225,구움과자
A_08126,P_1225,컨셉카페
A_08127,P_1225,카페추천
A_08128,P_1225,후식
A_08129,P_1225,디저트카페
A_08130,P_1225,커피전문점
A_08131,P_1225,테마카페
A_08132,P_1226,비빔국수
A_08133,P_1226,멸치국수
A_08134,P_1226,국수
A_08135,P_1226,한식
A_08136,P_1226,고기국수
A_08137,P_1226,면요리
A_08138,P_1226,메밀밭에가시리
A_08139,P_1227,한식
A_08140,P_1227,메밀의고향
A_08141,P_1227,메밀의고향 구좌세화점
A_08142,P_1227,고기국수
A_08143,P_1227,비빔국수
A_08144,P_1227,멸치국수
A_08145,P_1227,국수
A_08146,P_1227,면요리
A_08147,P_1228,커피
A_08148,P_1228,원두커피
A_08149,P_1228,카페추천
A_08150,P_1228,카페
A_08151,P_1228,커피전문점
A_08152,P_1228,멜빌
A_08153,P_1229,고등어조림
A_08154,P_1229,명진전복
A_08155,P_1229,생선
A_08156,P_1229,활어회
A_08157,P_1229,해산물
A_08158,P_1229,회
A_08159,P_1229,사시미
A_08160,P_1229,굴
A_08161,P_1229,갈치구이
A_08162,P_1229,조개
A_08163,P_1229,전복뚝배기
A_08164,P_1229,전복돌솥밥
A_08165,P_1229,해물
A_08166,P_1229,"굴,전복"
A_08167,P_1229,전복
A_08168,P_1229,한식
A_08169,P_1229,횟집
A_08170,P_1229,갈치조림
A_08171,P_1229,전복죽
A_08172,P_1229,수산물
A_08173,P_1229,"해물,생선"
A_08174,P_1230,콩나물국밥
A_08175,P_1230,선지국
A_08176,P_1230,해장국
A_08177,P_1230,접짝뼈국
A_08178,P_1230,한식
A_08179,P_1230,속풀이
A_08180,P_1230,국밥
A_08181,P_1230,몸국
A_08182,P_1230,고사리육개장
A_08183,P_1230,명천해장국
A_08184,P_1231,모다정
A_08185,P_1231,한식
A_08186,P_1232,칵테일
A_08187,P_1232,모영
A_08188,P_1232,맥주집
A_08189,P_1232,펍
A_08190,P_1232,호프집
A_08191,P_1232,호프
A_08192,P_1232,생맥주
A_08193,P_1232,BAR
A_08194,P_1232,"호프,요리주점"
A_08195,P_1232,술집
A_08196,P_1232,안주
A_08197,P_1232,주점
A_08198,P_1232,이자카야
A_08199,P_1232,포차
A_08200,P_1232,맥주
A_08201,P_1232,요리주점
A_08202,P_1232,바
A_08203,P_1233,커피
A_08204,P_1233,원두커피
A_08205,P_1233,목장카페 밭디
A_08206,P_1233,카페추천
A_08207,P_1233,카페
A_08208,P_1233,커피전문점
A_08209,P_1233,목장카페
A_08210,P_1234,편의점
A_08211,P_1234,목화휴게소
A_08212,P_1235,어묵
A_08213,P_1235,김밥
A_08214,P_1235,분식
A_08215,P_1235,떡볶이
A_08216,P_1235,몰고랑
A_08217,P_1235,튀김
A_08218,P_1236,커피
A_08219,P_1236,원두커피
A_08220,P_1236,카페추천
A_08221,P_1236,카페
A_08222,P_1236,미스터밀크 송당
A_08223,P_1236,미스터밀크
A_08224,P_1236,커피전문점
A_08225,P_1237,커피
A_08226,P_1237,미엘드세화
A_08227,P_1237,원두커피
A_08228,P_1237,카페추천
A_08229,P_1237,카페
A_08230,P_1237,커피전문점
A_08231,P_1238,커피
A_08232,P_1238,원두커피
A_08233,P_1238,카페추천
A_08234,P_1238,카페
A_08235,P_1238,바람
A_08236,P_1238,커피전문점
A_08237,P_1239,커피
A_08238,P_1239,원두커피
A_08239,P_1239,카페추천
A_08240,P_1239,카페
A_08241,P_1239,커피전문점
A_08242,P_1239,바람벽에 흰당나귀
A_08243,P_1239,바람벽에
A_08244,P_1240,퓨전요리
A_08245,P_1240,바타타식탁
A_08246,P_1241,해물
A_08247,P_1241,고등어조림
A_08248,P_1241,방모루
A_08249,P_1241,한식
A_08250,P_1241,횟집
A_08251,P_1241,생선
A_08252,P_1241,활어회
A_08253,P_1241,해산물
A_08254,P_1241,회
A_08255,P_1241,갈치조림
A_08256,P_1241,사시미
A_08257,P_1241,갈치구이
A_08258,P_1241,수산물
A_08259,P_1241,"해물,생선"
A_08260,P_1242,밭담 초밥
A_08261,P_1242,일식
A_08262,P_1242,밭담
A_08263,P_1242,롤
A_08264,P_1242,초밥
A_08265,P_1242,회전초밥
A_08266,P_1242,오마카세
A_08267,P_1242,사시미
A_08268,P_1242,"초밥,롤"
A_08269,P_1242,덴푸라
A_08270,P_1242,일본요리
A_08271,P_1242,스시
A_08272,P_1243,백기해녀의집
A_08273,P_1243,해물
A_08274,P_1243,고등어조림
A_08275,P_1243,한식
A_08276,P_1243,횟집
A_08277,P_1243,생선
A_08278,P_1243,활어회
A_08279,P_1243,해산물
A_08280,P_1243,회
A_08281,P_1243,갈치조림
A_08282,P_1243,사시미
A_08283,P_1243,갈치구이
A_08284,P_1243,수산물
A_08285,P_1243,"해물,생선"
A_08286,P_1244,어묵
A_08287,P_1244,김밥
A_08288,P_1244,분식
A_08289,P_1244,떡볶이
A_08290,P_1244,별난만두
A_08291,P_1244,튀김
A_08292,P_1245,보람식당
A_08293,P_1245,한식
A_08294,P_1246,커피
A_08295,P_1246,케이크
A_08296,P_1246,베이커리
A_08297,P_1246,"제과,베이커리"
A_08298,P_1246,간식
A_08299,P_1246,카페추천
A_08300,P_1246,베이커리카페
A_08301,P_1246,커피전문점
A_08302,P_1246,원두커피
A_08303,P_1246,빵
A_08304,P_1246,카페
A_08305,P_1246,쿠키
A_08306,P_1246,디저트
A_08307,P_1246,보룡제과
A_08308,P_1246,빵집
A_08309,P_1246,제과
A_08310,P_1247,한식
A_08311,P_1247,보말칼국수 해월정
A_08312,P_1247,고기국수
A_08313,P_1247,보말칼국수
A_08314,P_1247,비빔국수
A_08315,P_1247,멸치국수
A_08316,P_1247,국수
A_08317,P_1247,면요리
A_08318,P_1248,커피
A_08319,P_1248,원두커피
A_08320,P_1248,카페추천
A_08321,P_1248,커피전문점
A_08322,P_1248,카페
A_08323,P_1248,보통
A_08324,P_1249,해물
A_08325,P_1249,고등어조림
A_08326,P_1249,부뚜막식당 제주표선점
A_08327,P_1249,한식
A_08328,P_1249,부뚜막식당
A_08329,P_1249,횟집
A_08330,P_1249,생선
A_08331,P_1249,활어회
A_08332,P_1249,해산물
A_08333,P_1249,회
A_08334,P_1249,갈치조림
A_08335,P_1249,사시미
A_08336,P_1249,갈치구이
A_08337,P_1249,수산물
A_08338,P_1249,"해물,생선"
A_08339,P_1250,부부키친
A_08340,P_1250,일식
A_08341,P_1250,사시미
A_08342,P_1250,덴푸라
A_08343,P_1250,일본요리
A_08344,P_1250,스시
A_08345,P_1251,어묵
A_08346,P_1251,김밥
A_08347,P_1251,분식
A_08348,P_1251,떡볶이
A_08349,P_1251,분식후경
A_08350,P_1251,튀김
A_08351,P_1252,커피
A_08352,P_1252,브라보커피웍스 제주세화점
A_08353,P_1252,브라보커피웍스
A_08354,P_1252,원두커피
A_08355,P_1252,카페추천
A_08356,P_1252,카페
A_08357,P_1252,커피전문점
A_08358,P_1253,커피
A_08359,P_1253,원두커피
A_08360,P_1253,카페추천
A_08361,P_1253,카페
A_08362,P_1253,커피전문점
A_08363,P_1253,블랑로쉐
A_08364,P_1254,커피
A_08365,P_1254,원두커피
A_08366,P_1254,카페추천
A_08367,P_1254,비수기애호가
A_08368,P_1254,카페
A_08369,P_1254,커피전문점
A_08370,P_1255,비자향
A_08371,P_1255,한식
A_08372,P_1256,콩나물국밥
A_08373,P_1256,비지곶식당
A_08374,P_1256,해장국
A_08375,P_1256,선지국
A_08376,P_1256,접짝뼈국
A_08377,P_1256,한식
A_08378,P_1256,속풀이
A_08379,P_1256,국밥
A_08380,P_1256,몸국
A_08381,P_1256,고사리육개장
A_08382,P_1257,일식
A_08383,P_1257,빗소리
A_08384,P_1257,덴푸라
A_08385,P_1257,사시미
A_08386,P_1257,일식집
A_08387,P_1257,일본요리
A_08388,P_1257,스시
A_08389,P_1258,태국음식
A_08390,P_1258,똠얌꿍
A_08391,P_1258,태국
A_08392,P_1258,아시아음식
A_08393,P_1258,베트남
A_08394,P_1258,사계절팟타이
A_08395,P_1258,팟타이
A_08396,P_1258,쌀국수
A_08397,P_1258,동남아음식
A_08398,P_1259,산장가든
A_08399,P_1259,"육류,고기"
A_08400,P_1259,한식
A_08401,P_1259,육류
A_08402,P_1259,고기
A_08403,P_1260,일식
A_08404,P_1260,우동
A_08405,P_1260,"돈까스,우동"
A_08406,P_1260,사시미
A_08407,P_1260,돈까스
A_08408,P_1260,돈가스
A_08409,P_1260,면요리
A_08410,P_1260,치즈돈까스
A_08411,P_1260,왕돈까스
A_08412,P_1260,가락국수
A_08413,P_1260,살찐고등어
A_08414,P_1260,덴푸라
A_08415,P_1260,일본요리
A_08416,P_1260,사누키우동
A_08417,P_1260,스시
A_08418,P_1261,커피
A_08419,P_1261,원두커피
A_08420,P_1261,카페추천
A_08421,P_1261,카페
A_08422,P_1261,커피전문점
A_08423,P_1261,삼달198
A_08424,P_1262,한식
A_08425,P_1262,삼신할망밥상
A_08426,P_1263,새가름
A_08427,P_1263,한식
A_08428,P_1264,새벽숯불가든
A_08429,P_1264,새벽숯불가든 봄 그리고 가을 본점
A_08430,P_1265,새벽숯불가든
A_08431,P_1265,새벽숯불가든 제주본점
A_08432,P_1266,커피
A_08433,P_1266,케이크
A_08434,P_1266,베이커리
A_08435,P_1266,"제과,베이커리"
A_08436,P_1266,간식
A_08437,P_1266,서귀피안 베이커리
A_08438,P_1266,서귀피안
A_08439,P_1266,카페추천
A_08440,P_1266,베이커리카페
A_08441,P_1266,커피전문점
A_08442,P_1266,원두커피
A_08443,P_1266,빵
A_08444,P_1266,카페
A_08445,P_1266,쿠키
A_08446,P_1266,디저트
A_08447,P_1266,빵집
A_08448,P_1266,제과
A_08449,P_1267,서문식당
A_08450,P_1267,한식
A_08451,P_1268,비빔국수
A_08452,P_1268,멸치국수
A_08453,P_1268,한식
A_08454,P_1268,고기국수
A_08455,P_1268,국수
A_08456,P_1268,서울국수가게
A_08457,P_1268,면요리
A_08458,P_1269,면요리
A_08459,P_1269,비빔국수
A_08460,P_1269,멸치국수
A_08461,P_1269,한식
A_08462,P_1269,국수
A_08463,P_1269,고기국수
A_08464,P_1269,섭섭이네
A_08465,P_1270,성산 고등어쌈밥 김치찜
A_08466,P_1270,성산
A_08467,P_1271,성산 뼈감자탕
A_08468,P_1271,성산
A_08469,P_1272,성산 타쿠마스시
A_08470,P_1272,일식
A_08471,P_1272,사시미
A_08472,P_1272,덴푸라
A_08473,P_1272,일본요리
A_08474,P_1272,성산
A_08475,P_1272,스시
A_08476,P_1273,빵
A_08477,P_1273,쿠키
A_08478,P_1273,케이크
A_08479,P_1273,베이커리
A_08480,P_1273,"제과,베이커리"
A_08481,P_1273,디저트
A_08482,P_1273,베이커리카페
A_08483,P_1273,간식
A_08484,P_1273,성산과자점
A_08485,P_1273,빵집
A_08486,P_1273,제과
A_08487,P_1274,성산덕이네
A_08488,P_1274,한식
A_08489,P_1275,닭볶음탕
A_08490,P_1275,치킨
A_08491,P_1275,한식
A_08492,P_1275,육류
A_08493,P_1275,닭
A_08494,P_1275,성산맛집 성환이네 닭칼국수
A_08495,P_1275,닭요리
A_08496,P_1275,"육류,고기"
A_08497,P_1275,닭갈비
A_08498,P_1275,성산맛집
A_08499,P_1275,고기
A_08500,P_1276,중식
A_08501,P_1276,성산짬뽕
A_08502,P_1276,중국요리
A_08503,P_1277,고등어조림
A_08504,P_1277,생선
A_08505,P_1277,활어회
A_08506,P_1277,성산포 자연산 회센타
A_08507,P_1277,회
A_08508,P_1277,해산물
A_08509,P_1277,갈치회
A_08510,P_1277,사시미
A_08511,P_1277,성산포
A_08512,P_1277,갈치구이
A_08513,P_1277,해물
A_08514,P_1277,고등어회
A_08515,P_1277,한식
A_08516,P_1277,딱새우회
A_08517,P_1277,횟집
A_08518,P_1277,물회
A_08519,P_1277,갈치조림
A_08520,P_1277,수산물
A_08521,P_1277,"해물,생선"
A_08522,P_1278,고등어조림
A_08523,P_1278,생선
A_08524,P_1278,활어회
A_08525,P_1278,해산물
A_08526,P_1278,회
A_08527,P_1278,갈치회
A_08528,P_1278,사시미
A_08529,P_1278,성산포수협
A_08530,P_1278,갈치구이
A_08531,P_1278,해물
A_08532,P_1278,고등어회
A_08533,P_1278,한식
A_08534,P_1278,딱새우회
A_08535,P_1278,횟집
A_08536,P_1278,물회
A_08537,P_1278,성산포수협 활어회센터
A_08538,P_1278,갈치조림
A_08539,P_1278,수산물
A_08540,P_1278,"해물,생선"
A_08541,P_1279,"육류,고기"
A_08542,P_1279,성읍칠십리식당
A_08543,P_1279,육류
A_08544,P_1279,한식
A_08545,P_1279,고기
A_08546,P_1280,세평국밥
A_08547,P_1281,세화
A_08548,P_1281,면요리
A_08549,P_1281,한식
A_08550,P_1281,칼국수맛집
A_08551,P_1281,고기국수
A_08552,P_1281,세화 돌담칼국수
A_08553,P_1281,보말칼국수
A_08554,P_1281,비빔국수
A_08555,P_1281,멸치국수
A_08556,P_1281,국수
A_08557,P_1281,칼국수
A_08558,P_1281,해물칼국수
A_08559,P_1282,돼지갈비
A_08560,P_1282,세화갈비
A_08561,P_1282,세화갈비 본점
A_08562,P_1282,육류
A_08563,P_1282,갈비
A_08564,P_1282,한식
A_08565,P_1282,양념갈비
A_08566,P_1282,"육류,고기"
A_08567,P_1282,고기집
A_08568,P_1282,소갈비
A_08569,P_1282,LA갈비
A_08570,P_1282,고기
A_08571,P_1283,커피
A_08572,P_1283,원두커피
A_08573,P_1283,세화카페마티에르
A_08574,P_1283,카페추천
A_08575,P_1283,카페
A_08576,P_1283,커피전문점
A_08577,P_1284,커피
A_08578,P_1284,원두커피
A_08579,P_1284,카페추천
A_08580,P_1284,세화카페텐더럽
A_08581,P_1284,카페
A_08582,P_1284,커피전문점
A_08583,P_1285,해물
A_08584,P_1285,고등어조림
A_08585,P_1285,한식
A_08586,P_1285,횟집
A_08587,P_1285,생선
A_08588,P_1285,소금바치 순이네
A_08589,P_1285,활어회
A_08590,P_1285,해산물
A_08591,P_1285,회
A_08592,P_1285,소금바치
A_08593,P_1285,갈치조림
A_08594,P_1285,사시미
A_08595,P_1285,갈치구이
A_08596,P_1285,수산물
A_08597,P_1285,"해물,생선"
A_08598,P_1286,고등어조림
A_08599,P_1286,생선
A_08600,P_1286,활어회
A_08601,P_1286,해산물
A_08602,P_1286,회
A_08603,P_1286,갈치회
A_08604,P_1286,사시미
A_08605,P_1286,갈치구이
A_08606,P_1286,해물
A_08607,P_1286,고등어회
A_08608,P_1286,한식
A_08609,P_1286,딱새우회
A_08610,P_1286,횟집
